description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.16180763982874258,0.01638224311254721,0.0004430737563846874,3.8797016420673396e-05,0.000601577113615534,0.003510975147735352,0.00046453391722635443,0.0004431310947977686,1.6412873446493754e-06,1.743087665508292e-05,6.366987442169412e-07,7.167640567688471e-08
,0.17151618166398935,0.017098476905308354,0.00048105349105144544,4.465148117150145e-05,0.0006758819513011397,0.003831607324938349,0.000493570090556747,0.0004810920232240946,1.8854467996514528e-06,2.0162281371944686e-05,7.365683923151027e-07,8.336159695923704e-08
,0.18180698015562097,0.01793584942328891,0.0005275601229971668,5.269595103687954e-05,0.0007593590270365106,0.004181508143375545,0.0005467840525710377,0.0005276298028444522,2.2039689038420066e-06,2.3321471208870174e-05,8.521017138091068e-07,9.755839998921752e-08
,0.1927149230945472,0.01886865972179349,0.0005833835189683937,6.19008728870621e-05,0.0008531394864900421,0.004563347421887457,0.0006275658810424406,0.0005835494519701882,2.5910606284411216e-06,2.6975393782625738e-05,9.857551133794632e-07,1.1382867845568182e-07
,0.20427698469444464,0.020982271587292992,0.0006483484590211811,7.129639128290732e-05,0.0009584937644953253,0.004980038209024601,0.0007314685897250634,0.0006486792006984175,3.0346512676720976e-06,3.1201462375195404e-05,1.1403701082705401e-06,1.3171509866264586e-07
,0.2165323498734245,0.024653130943917134,0.000721291264954192,8.003354319849471e-05,0.0010768486975634808,0.005434758894128539,0.0008499923535165081,0.0007218445369125229,3.5243701585373476e-06,3.608918935842979e-05,1.3192337334701241e-06,1.5111789063128089e-07
,0.22952254587741594,0.028141273541950125,0.0008002627282424962,8.760634474688084e-05,0.0012098067311233722,0.005930977321078522,0.0009740673891327033,0.0008010721339485748,4.0586878727702535e-06,4.17420739913398e-05,1.5261483770324498e-06,1.7259331245862473e-07
,0.24329158167137807,0.031012915196017548,0.0008828698371669637,0.00010157908002568638,0.001359167476650578,0.0064724770846942975,0.0010949263193190783,0.0008839339051529112,4.646152014594712e-06,4.827978403945407e-05,1.7655125022996738e-06,1.9730760863919593e-07
,0.25788609554813025,0.0329259643123228,0.0009667074164889737,0.0001145059855199762,0.0015269519042742368,0.007063386206003808,0.001204344905467923,0.0009679813851188453,5.2973783465268e-06,5.58406767655105e-05,2.0424141617223206e-06,2.2648911898096457e-07
,0.27335551142959447,0.03361585507777683,0.0010498855560894052,0.00012321046385048922,0.0017154294910890142,0.007708208400119558,0.0012953035227478082,0.0010512775886155534,6.0120569340449565e-06,6.458471194950875e-05,2.3627389473022842e-06,2.6062372417257436e-07
,0.2897522043615141,0.03292404271434769,0.0011316626357956532,0.00012596179097920028,0.001927148683769244,0.008411857169138498,0.0013633625100896085,0.0011330386413016488,6.773093223681141e-06,7.469681755305767e-05,2.733295061775948e-06,2.989722437720838e-07
,0.3071316757301236,0.03086471750906641,0.001213129430209114,0.00012309966767811773,0.0021649710773381575,0.009179692973302709,0.0014088704541198403,0.001214332999173499,7.562793470142812e-06,8.63907781727089e-05,3.161957814671087e-06,3.4003672805723815e-07
,0.32555273875817853,0.028901908813472987,0.0012977547818389334,0.0001305277947383251,0.0024321097597657933,0.010017563755866547,0.001439875411341432,0.001298648435673476,8.413125412412875e-06,9.991372702095339e-05,3.657836815650239e-06,3.8342472263378616e-07
,0.3450777148679016,0.02908679901560893,0.0013914280894813146,0.00013899035961327261,0.002732172326151107,0.01093184912132205,0.0014746586524944636,0.0013919545466723458,9.47494750114359e-06,0.00011555133469201457,4.231469468291779e-06,4.3271943309381693e-07
,0.3657726415301068,0.028769207607103588,0.0015015579402681296,0.00015809516964496363,0.0030692091260714036,0.011929508493261054,0.0015407683914879901,0.0015018021270257842,1.1002117944857127e-05,0.00013363380229573478,4.895044440629335e-06,4.964881458805745e-07
,0.38770749225177076,0.028059646821927672,0.0016350690061086514,0.00018224875270988523,0.003447767375129954,0.013018133606284999,0.00166642831447723,0.0016352815678343001,1.3136210871481608e-05,0.0001545427828832508,5.6626604991393445e-06,5.828795789143911e-07
,0.41095640938896194,0.02915997948193167,0.0017958779774107539,0.00021509183298818992,0.003872951836243175,0.014206005717880596,0.0018656628057686412,0.0017964241068327397,1.570199193754563e-05,0.0001787193741104142,6.550625536419777e-06,6.907350430158584e-07
,0.43559795050803496,0.03493567258344121,0.0019831193015746222,0.00024178670369070813,0.004350492860259095,0.015502157959337338,0.002128572983494618,0.0019843574525123682,1.8267356156951302e-05,0.00020667334700396692,7.5778026545474215e-06,8.076912704702664e-07
