description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error
,0.042698099848510015,0.0013344023624842895,6.3398178016654515e-06,2.0801958634802957e-07,6.8826883075550135e-06,0.00015162374557539077,8.040302447361229e-06,6.339807607898579e-06,3.111523630302833e-10,8.14440426885632e-09
,0.049911600291521405,0.0015704379281940445,8.0120412591428e-06,3.020733845497029e-07,9.404748776207238e-06,0.0001916286629099345,1.0324536709538591e-05,8.0120562758712e-06,5.006812635360101e-10,1.2026498367871264e-08
,0.05834368043487547,0.001248816251818344,1.0125312815442512e-05,2.7109096231730603e-07,1.2850960670632564e-05,0.00024218845471489484,1.155446726070302e-05,1.0125295853608406e-05,5.820000791361076e-10,1.7760280748203917e-08
,0.06820016499086304,0.0021408601129626714,1.2796500387045668e-05,5.480516222888446e-07,1.7559945871757335e-05,0.0003060878380676244,1.5873180611523e-05,1.2796501913525711e-05,1.015530259366832e-09,2.62292077074745e-08
,0.07972163241254596,0.0017537154767351829,1.617281183955819e-05,5.412275953768179e-07,2.3994394315418402e-05,0.0003868461925701063,1.8778818848015356e-05,1.6172846753133075e-05,1.3283984277881051e-09,3.87384294600945e-08
,0.09318927901029536,0.0016143356833959203,2.043961086184737e-05,5.757586655155639e-07,3.278651758992366e-05,0.0004889113617279401,2.2899351525693732e-05,2.043957969878977e-05,1.8178241879245977e-09,5.7215970007527474e-08
,0.10893177103966727,0.0022199351644563337,2.5833006143682254e-05,8.977419788292184e-07,4.480015114250913e-05,0.0006179045698226606,2.91755045638331e-05,2.5832959665056524e-05,2.700876772143319e-09,8.450992999805342e-08
,0.12733325066230747,0.0023844589367614986,3.2647968956483186e-05,1.1268093235137994e-06,6.121560360329016e-05,0.0007809299331926061,3.646200247680299e-05,3.2647946184223244e-05,3.879355338274615e-09,1.2482785008899965e-07
,0.14884268933575887,0.002549041503571892,4.12614731565012e-05,1.4139682184172032e-06,8.364558095903293e-05,0.000986965595401714,4.527665805490631e-05,4.126147236403035e-05,5.528199653622325e-09,1.843852902397156e-07
,0.17398481438131777,0.00282025882555948,5.214861711056227e-05,1.841173953229924e-06,0.00011429356350910381,0.0012473580039242427,5.677453322836416e-05,5.2148611319693274e-05,8.042536326170506e-09,2.723642787291783e-07
,0.20337287192264808,0.003411485242954009,6.590955376537884e-05,2.6254645776192677e-06,0.0001561701748553442,0.0015764465143189102,7.226990914726285e-05,6.590949323461484e-05,1.213346005850402e-08,4.0232921488980047e-07
,0.23772353290339074,0.0035889936030888653,8.330311449660023e-05,3.2823260309076014e-06,0.0002133887681779409,0.001992352666453824,9.058780522397911e-05,8.330297588083247e-05,1.7713406858290606e-08,5.943180091844917e-07
