description,y_PF4_rsteps_error,y_PF4_errors,y_PF6_rsteps_error,y_PF6_errors,y_CPF4_rsteps_error,y_CPF4_errors,y_CPF6_rsteps_error,y_CPF6_errors
,2.9889871758910734e-06,8.898162559663683e-07,3.4516566156321596e-11,4.9608883135198645e-12,6.372664862501651e-10,5.173286900692314e-11,4.045558007532257e-11,1.8875822411335644e-11
,4.4156548208555684e-06,1.3143042759406434e-06,5.7848399211441096e-11,3.15506048131806e-12,1.1003679063941828e-09,8.948822850871976e-11,2.8559627440026944e-11,1.1468958515204891e-11
,6.523230572240744e-06,1.9410691729200577e-06,9.960276871295191e-11,5.261061187430665e-12,1.9003447213952585e-09,1.5440773848478397e-10,5.174861841571996e-11,1.7633917667317045e-11
,9.636654694865336e-06,2.8673521059916004e-06,1.7212535906885373e-10,9.478698114096761e-12,3.2814224598333304e-09,2.6682282844237027e-10,3.180173760300314e-11,1.644935866757734e-11
,1.423590712377836e-05,4.234198767720868e-06,2.9672968746674865e-10,1.5184234766106547e-11,5.666569340243659e-09,4.578424451362904e-10,5.665921578983098e-11,1.6993898613665824e-11
,2.1029961408039945e-05,6.254320214387485e-06,5.124975476735987e-10,2.6187521770267868e-11,9.785083973520367e-09,7.929320767988656e-10,3.6730580897129956e-11,1.9144158055658406e-11
,3.10660014241866e-05,9.2372658490789e-06,8.852489436356056e-10,4.5728839046004304e-11,1.689672728200057e-08,1.364942554148437e-09,5.333834690915696e-11,1.3192367206785716e-11
,4.58907021660712e-05,1.3636479456529434e-05,1.5285572715786407e-09,7.88631378617341e-11,2.9176251426280494e-08,2.3504485073564603e-09,4.2589027724990835e-11,1.4029282834380476e-11
,6.778837727518926e-05,2.0142840209352232e-05,2.6393991732952188e-09,1.3494155359096788e-10,5.0379142885444994e-08,4.05843501684024e-09,3.630213258286282e-11,1.8726879335796113e-11
,0.00010013259694091571,2.975545918909189e-05,4.557672639389613e-09,2.334476516845079e-10,8.698829018603635e-08,7.018655259689732e-09,3.171117410738913e-11,8.777082565119065e-12
,0.00014790528455584323,4.393459437983195e-05,7.870132713854994e-09,4.0448543866904744e-10,1.501956795167555e-07,1.212281168496953e-08,4.756564048445173e-11,2.2002566525265925e-11
,0.0002184629759762289,6.487711075029761e-05,1.3588859304043365e-08,6.989289859394827e-10,2.5932178402538556e-07,2.094859339529218e-08,6.915922607759196e-11,2.185031478825266e-11
,0.0003226677599843218,9.578085577654337e-05,2.3463663215356776e-08,1.205435116298809e-09,4.477154526950568e-07,3.6132248666685176e-08,4.5856112990957064e-11,2.0178582414612127e-11
,0.00047655618662680217,0.00014140525499517064,4.051260499251241e-08,2.081561304672472e-09,7.729369146955635e-07,6.231289194442641e-08,1.0071017952202143e-10,2.4494038542169673e-11
,0.0007038015661300804,0.00020875006882853112,6.994687745107613e-08,3.5963322929799787e-09,1.3343248310106881e-06,1.077421888783381e-07,5.2219245491033946e-11,2.4366653219917836e-11
,0.0010393460136403768,0.00030815866306343646,1.2076170661913915e-07,6.203768844419724e-09,2.30329853111255e-06,1.8620917339067268e-07,4.6144254243602146e-11,1.4496802998516708e-11
,0.0015347565229206922,0.0004546922079366698,2.0848212236836417e-07,1.0715223897444802e-08,3.975622617036571e-06,3.212055091835766e-07,9.123754432730084e-11,1.646642410478076e-11
,0.0022661209852678243,0.0006709773157777388,3.5989963818677976e-07,1.848322245338985e-08,6.8615247123598265e-06,5.551147849425429e-07,1.575448599412149e-10,1.3436541418530622e-11
,0.003345684441936221,0.0009899286015774703,6.212480537675418e-07,3.192793592995371e-08,1.1841045015748554e-05,9.596311926889658e-07,3.1008032430348526e-10,2.870480150836035e-11
,0.004938990063124594,0.0014600053564356047,1.0722948429737239e-06,5.509223948699744e-08,2.043174896486589e-05,1.657431538220209e-06,6.235972061721478e-10,2.206155689741515e-11
,0.007290116569123745,0.002152852043518431,1.8506436819294356e-06,9.511014442135583e-08,3.524991163916864e-05,2.864310070179952e-06,1.2496684205325172e-09,1.31699776208741e-11
,0.0107588151261084,0.0031731535647746443,3.193629554568886e-06,1.6438315763060746e-07,6.080465696873111e-05,4.950792901184357e-06,2.5193371582658476e-09,2.4600532524388853e-11
,0.015875119858494224,0.004675364213687364,5.510498200856758e-06,2.8376410759673224e-07,0.00010486473840818699,8.553286279645646e-06,5.078725960769785e-09,2.2381897767668154e-11
,0.023419591143424866,0.006885894102990944,9.506763831565245e-06,4.89798903815248e-07,0.00018080954286398397,1.479084521966705e-05,1.0238701931635593e-08,3.913576970375139e-11
,0.03454111611779715,0.01013598709240558,1.6398312497760658e-05,8.454959991751225e-07,0.00031167026549778354,2.5579011020129935e-05,2.0640103887785222e-08,8.136782419256145e-11
,0.05092966207131272,0.01491066413177009,2.8279871247906666e-05,1.4591975527251559e-06,0.0005370708203242909,4.4228358203808064e-05,4.159809981241699e-08,1.6040862717428968e-10
,0.07506930625185028,0.021917295420453634,4.8758753925902946e-05,2.518980400480522e-06,0.0009251379866082478,7.647505574961741e-05,8.381198632101916e-08,2.9018339440487323e-10
,0.11060831556968956,0.03218960511699192,8.404409902903867e-05,4.348305407148957e-06,0.0015929159272099586,0.00013235509485481933,1.6881000588785015e-07,6.173260675024542e-10
