description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.2753709381700448,0.01563993007804793,0.0002950960911959043,2.297467111527201e-06,6.452626389388717e-05,0.0017395579782938648,0.00030123829193071794,0.0002950978213616782,6.0054837552608e-08,4.2906160394440986e-07,1.759359354813913e-08,2.944515340135843e-09
,0.32189326703167415,0.01684029646406002,0.00037244574088232153,2.9839254366402314e-06,8.816992377931462e-05,0.0021985217005351973,0.0003801417912150157,0.00037244721975569545,9.023232728328143e-08,6.337047151137779e-07,2.599222886577816e-08,4.4067440929415385e-09
,0.3762748615633438,0.020764161060861198,0.00047123548146861115,3.641747387673113e-06,0.00012047662779266741,0.00277857476537235,0.0004795994714869086,0.0004712380901117393,1.3032001930188533e-07,9.359838673120487e-07,3.84000892704343e-08,6.402663600166465e-09
,0.43984327819718605,0.0202906815532566,0.0005942058487563553,4.746826924834762e-06,0.0001646202502620615,0.003511662840631811,0.0006021626778923545,0.0005942092636658132,1.9397738846460985e-07,1.3824876328654698e-06,5.673099449515672e-08,9.51118161698695e-09
,0.5141502635558186,0.02181888145007184,0.0007511029744305353,6.160266151381415e-06,0.00022493731538308307,0.004438158712547725,0.0007607191543789024,0.0007511054369427693,2.8798419227764726e-07,2.0420350952176015e-06,8.381238342431281e-08,1.4113441496488215e-08
,0.6010095940952783,0.021184543024695583,0.0009489560587776014,7.07820100237509e-06,0.000307352801850255,0.005609084959690499,0.0009600330206573707,0.0009489624268219168,4.221441499728217e-07,3.016282703729518e-06,1.2382123430032655e-07,2.071234082923602e-08
,0.702541295010566,0.026257534330497982,0.0011996208003620568,8.192186116560193e-06,0.0004199618344752664,0.007088922690742798,0.0012103963173370634,0.0011996270932535357,6.174616228869155e-07,4.455390395952158e-06,1.8292849750778695e-07,3.0442475296759295e-08
,0.8212233111294553,0.0243176227816917,0.0015133563216138378,9.964192145032566e-06,0.0005738242996754927,0.008959160794296452,0.0015202729711175887,0.0015133597814821686,9.138079418638653e-07,6.58116033923362e-06,2.7025059645056384e-07,4.4987327188497064e-08
,0.9599518819030544,0.03178452599975659,0.0019144301178263734,1.5603433553052837e-05,0.0007840502679957755,0.011322780812126319,0.0019248974285922713,0.0019144389493736347,1.3494311934449745e-06,9.72121032537955e-06,3.992555719555026e-07,6.651622796148924e-08
,1.1221120816112828,0.03120484728907748,0.002417472216414344,1.822097661912719e-05,0.0010712825635935733,0.01430992389796501,0.0024244818494238776,0.002417481849897901,1.992295602357105e-06,1.4359442393130022e-05,5.898397504384755e-07,9.813850955933327e-08
