description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.03284089128651478,0.004553979156752638,3.2866845566458953e-05,4.014517394214718e-06,2.8286839361968066e-05,0.0004041447139863091,5.9124515792921325e-05,3.290822782261998e-05,4.94406810130068e-08,3.3410580137714426e-07,1.1799259774394707e-08,1.8495257519389343e-09
,0.03481187458966,0.005488789915781143,3.9368060280044716e-05,5.102891871528431e-06,3.178402138310673e-05,0.0004410704983165612,7.24276873246186e-05,3.9423900368659964e-05,6.404811139608677e-08,3.865112469615979e-07,1.365032237752587e-08,2.3668942012520445e-09
,0.036901128385374064,0.006426678488127718,4.640331580258143e-05,6.307808944071388e-06,3.571352796580593e-05,0.00048136986975262706,8.661080237665149e-05,4.6475868406146144e-05,8.102750773516078e-08,4.4713605896916675e-07,1.5791842885040245e-08,2.9687969354048954e-09
,0.03911574708207815,0.007349232252712462,5.3837374918301266e-05,7.620123237294105e-06,4.012879549031414e-05,0.0005253510061994303,0.00010142867155326577,5.39288877188993e-05,1.0041414571898605e-07,5.172692394993931e-07,1.826924667552348e-08,3.6558491150133476e-09
,0.041463250332938406,0.008234883524034316,6.151684997417699e-05,9.02345178424644e-06,4.5089863531198236e-05,0.0005733502318416104,0.00011658318580363882,6.162947408184944e-05,1.221564805616728e-07,5.984017771134293e-07,2.1135386914616794e-08,4.425898432029125e-09
,0.04395160848691934,0.009058895916479673,6.926017052676422e-05,1.0492520388869909e-05,5.066419081669121e-05,0.0006257345868429873,0.0001317056746755026,6.939581484630525e-05,1.4607406106000514e-07,6.922586712436499e-07,2.4451126390299708e-08,5.2720891778421205e-09
,0.046589269558445896,0.009793481471005137,7.68517136110721e-05,1.1991413769473287e-05,5.6927571454098965e-05,0.0006829046315251414,0.0001463463559687016,7.701184422206758e-05,1.7181281525695745e-07,8.008352067999851e-07,2.828704043435639e-08,6.181736712506103e-09
,0.04938518780548489,0.010408084814311318,8.403934580877159e-05,1.347181269755317e-05,6.396516451692164e-05,0.0007452975063909661,0.00015996843675193133,8.42247246440304e-05,1.9879638124196995e-07,9.264395437505113e-07,3.272470091925259e-08,7.13435013437867e-09
,0.05234885401146424,0.010869873799679198,9.053569909146298e-05,1.4871340098311686e-05,7.187265063804338e-05,0.0008133902712720004,0.0001719471246154638,9.074605413771908e-05,2.2617484531796965e-07,1.0717416652785018e-06,3.78585974845538e-08,8.100239274031224e-09
,0.05549032757181277,0.011144477691368851,9.602448019340666e-05,1.611218792872644e-05,8.075753163331941e-05,0.0008877035491360831,0.000181575106255275,9.625809922288833e-05,2.527741382557967e-07,1.239830194081551e-06,4.37977875046677e-08,9.038681023636162e-09
